,ds,yhat
822,2019-06-22,19.278413464293966
823,2019-06-23,19.417930810044346
824,2019-06-24,19.520013931521692
825,2019-06-25,19.584373088257923
826,2019-06-26,19.612089133635983
827,2019-06-27,19.605538543621126
828,2019-06-28,19.56828060725662
829,2019-06-29,19.504911074386577
830,2019-06-30,19.42088749755108
831,2019-07-01,19.322332270056208
832,2019-07-02,19.215819930588516
833,2019-07-03,19.108155661561486
834,2019-07-04,19.00615204564426
835,2019-07-05,18.916411061839042
836,2019-07-06,18.845118004249848
837,2019-07-07,18.797853505925488
838,2019-07-08,18.779429164716063
839,2019-07-09,18.793751422141224
840,2019-07-10,18.84371736783152
841,2019-07-11,18.93114506383302
842,2019-07-12,19.05673983960005
843,2019-07-13,19.220096836723652
844,2019-07-14,19.419738919367486
845,2019-07-15,19.653187948575233
846,2019-07-16,19.917066380859964
847,2019-07-17,20.207225225488095
848,2019-07-18,20.51889360912285
849,2019-07-19,20.84684457392347
850,2019-07-20,21.18557129450997
851,2019-07-21,21.529467652105883
852,2019-07-22,21.873007057091908
853,2019-07-23,22.21091356360773
854,2019-07-24,22.53831966507278
855,2019-07-25,22.85090568499002
856,2019-07-26,23.145016364604448
857,2019-07-27,23.417751074628413
858,2019-07-28,23.667025014637584
859,2019-07-29,23.891599779768107
860,2019-07-30,24.09108273663603
861,2019-07-31,24.265895724040373
862,2019-08-01,24.41721464414974
863,2019-08-02,24.546882502188964
864,2019-08-03,24.657299355037946
865,2019-08-04,24.751293412335414
866,2019-08-05,24.831978172290356
867,2019-08-06,24.902600947811987
868,2019-08-07,24.966388431204354
869,2019-08-08,25.026395048243003
870,2019-08-09,25.08535976128986
871,2019-08-10,25.145576698935475
872,2019-08-11,25.20878452563215
873,2019-08-12,25.27607883312844
874,2019-08-13,25.347851057033346
875,2019-08-14,25.423756520674953
876,2019-08-15,25.50271321409617
877,2019-08-16,25.582931860082596
878,2019-08-17,25.661976735834205
879,2019-08-18,25.736855643285537
880,2019-08-19,25.804136388074333
881,2019-08-20,25.860086170753693
882,2019-08-21,25.90082944538979
883,2019-08-22,25.922519088734266
884,2019-08-23,25.92151517163028
885,2019-08-24,25.894565252782225
886,2019-08-25,25.838979936757877
887,2019-08-26,25.752797461256932
888,2019-08-27,25.63493130420376
889,2019-08-28,25.485295224582437
890,2019-08-29,25.30490076048561
891,2019-08-30,25.095922986891864
892,2019-08-31,24.86173126124244
893,2019-09-01,24.606882729873206
894,2019-09-02,24.337077501308414
895,2019-09-03,24.059075579100888
896,2019-09-04,23.780576850850373
897,2019-09-05,23.51006661423191
898,2019-09-06,23.256630248266745
899,2019-09-07,23.02974167313127
900,2019-09-08,22.83903115158308
901,2019-09-09,22.69403874000288
902,2019-09-10,22.60396027205855
903,2019-09-11,22.577393133313805
904,2019-09-12,22.622089246882616
905,2019-09-13,22.744722630744576
906,2019-09-14,22.950678605958764
907,2019-09-15,23.24387123730889
908,2019-09-16,23.626594886439765
909,2019-09-17,24.099414870956686
910,2019-09-18,24.661101175622694
911,2019-09-19,25.308607983240208
912,2019-09-20,26.037100516725097
913,2019-09-21,26.84002934716507
914,2019-09-22,27.70925096434972
915,2019-09-23,28.635192066353813
916,2019-09-24,29.607053743246286
917,2019-09-25,30.61305054503929
918,2019-09-26,31.64067837157275
919,2019-09-27,32.677004234576394
920,2019-09-28,33.708970246710734
921,2019-09-29,34.723703711718215
922,2019-09-30,35.70882493912045
923,2019-10-01,36.65274439624969
924,2019-10-02,37.54494104099142
925,2019-10-03,38.376214146528916
926,2019-10-04,39.13890162207606
927,2019-10-05,39.82705873256786
928,2019-10-06,40.43659220092373
929,2019-10-07,40.965345908183856
930,2019-10-08,41.413135754993725
931,2019-10-09,41.781732673471566
932,2019-10-10,42.07479424093553
933,2019-10-11,42.2977468035153
934,2019-10-12,42.457621425994546
935,2019-10-13,42.5628483030853
936,2019-10-14,42.6230154579538
937,2019-10-15,42.64859858062254
938,2019-10-16,42.65066969159812
939,2019-10-17,42.64059292927951
940,2019-10-18,42.629716134722486
941,2019-10-19,42.62906703224698
942,2019-10-20,42.64906267444602
943,2019-10-21,42.69924043838776
944,2019-10-22,42.788018236010366
945,2019-10-23,42.922490753703144
946,2019-10-24,43.108267487308275
947,2019-10-25,43.34935711953022
948,2019-10-26,43.64810143189169
949,2019-10-27,44.00516049198224
950,2019-10-28,44.41954935123571
951,2019-10-29,44.8887249721479
952,2019-10-30,45.40872062164549
953,2019-10-31,45.97432356227435
954,2019-11-01,46.57929058646323
955,2019-11-02,47.21659480955396
956,2019-11-03,47.878696197957865
957,2019-11-04,48.55782758785388
958,2019-11-05,49.24628746920885
959,2019-11-06,49.9367305843345
960,2019-11-07,50.62244742724022
961,2019-11-08,51.29762402932261
962,2019-11-09,51.95757397070678
963,2019-11-10,52.59893534950743
964,2019-11-11,53.21982645068114
965,2019-11-12,53.8199550536056
966,2019-11-13,54.40067766830378
967,2019-11-14,54.9650064556013
968,2019-11-15,55.51756312372948
969,2019-11-16,56.06448065860608
970,2019-11-17,56.61325529128776
971,2019-11-18,57.17255258896933
972,2019-11-19,57.75197293171258
973,2019-11-20,58.361782865354165
974,2019-11-21,59.012619865660966
975,2019-11-22,59.7151788783623
976,2019-11-23,60.47988958972761
977,2019-11-24,61.31659371467052
978,2019-11-25,62.234231653543596
979,2019-11-26,63.24054766220583
980,2019-11-27,64.34182220772591
981,2019-11-28,65.54263945715189
982,2019-11-29,66.84569688945169
983,2019-11-30,68.25166285820697
984,2019-12-01,69.75908659789297
985,2019-12-02,71.36436369801159
986,2019-12-03,73.06175850888677
987,2019-12-04,74.84348333584923
988,2019-12-05,76.69983267075587
989,2019-12-06,78.61936914800782
990,2019-12-07,80.5891564416383
991,2019-12-08,82.59503298297425
992,2019-12-09,84.62191921380412
993,2019-12-10,86.65415013148085
994,2019-12-11,88.6758241581285
995,2019-12-12,90.6711588965554
996,2019-12-13,92.62484413488957
997,2019-12-14,94.52238253584325
998,2019-12-15,96.35040879277909
999,2019-12-16,98.09697864362347
1000,2019-12-17,99.75181998708536
1001,2019-12-18,101.3065394194299
1002,2019-12-19,102.75477877239362
1003,2019-12-20,104.09231764763794
1004,2019-12-21,105.31711946918031
1005,2019-12-22,106.42932016816667
1006,2019-12-23,107.43116022814219
1007,2019-12-24,108.32686240695676
1008,2019-12-25,109.12245896741042
1009,2019-12-26,109.82557364921068
1010,2019-12-27,110.44516485931172
1011,2019-12-28,110.99123761043666
1012,2019-12-29,111.47453256854381
1013,2019-12-30,111.90620115560782
1014,2019-12-31,112.29747597808196
1015,2020-01-01,112.65934590502513
1016,2020-01-02,113.00224490258245
1017,2020-01-03,113.33576325061208
1018,2020-01-04,113.66838903761061
1019,2020-01-05,114.0072868742397
1020,2020-01-06,114.35811961258966
1021,2020-01-07,114.72491754249856
1022,2020-01-08,115.10999809740171
1023,2020-01-09,115.51393758322024
1024,2020-01-10,115.9355948901872
1025,2020-01-11,116.37218560544811
1026,2020-01-12,116.81940345971944
1027,2020-01-13,117.27158465821779
1028,2020-01-14,117.72190940566891
1029,2020-01-15,118.1626338739273
1030,2020-01-16,118.58534500999751
1031,2020-01-17,118.98122996704825
1032,2020-01-18,119.34135157902858
1033,2020-01-19,119.65692120117747
1034,2020-01-20,119.91956040627392
1035,2020-01-21,120.12154345437486
1036,2020-01-22,120.25601312833953
1037,2020-01-23,120.31716342795
1038,2020-01-24,120.30038371406295
1039,2020-01-25,120.20236015715975
1040,2020-01-26,120.02113173339364
1041,2020-01-27,119.75609948299996
1042,2020-01-28,119.40798925576935
1043,2020-01-29,118.97876966978833
1044,2020-01-30,118.47152845663234
1045,2020-01-31,117.89031171415442
1046,2020-02-01,117.23993179502574
1047,2020-02-02,116.52575058799036
1048,2020-02-03,115.75344576675772
1049,2020-02-04,114.9287681629945
1050,2020-02-05,114.05729874570204
1051,2020-02-06,113.14421374846822
1052,2020-02-07,112.19406627521295
1053,2020-02-08,111.21059223930766
1054,2020-02-09,110.19654776316796
1055,2020-02-10,109.15358420643386
1056,2020-02-11,108.0821658285285
1057,2020-02-12,106.98153375977479
1058,2020-02-13,105.84971849389275
1059,2020-02-14,104.68360156731607
1060,2020-02-15,103.47902550372007
1061,2020-02-16,102.23094952383991
1062,2020-02-17,100.93364699881315
1063,2020-02-18,99.58093920722538
1064,2020-02-19,98.16645868555375
1065,2020-02-20,96.68393437892782
1066,2020-02-21,95.12748993894387
1067,2020-02-22,93.49194590605364
1068,2020-02-23,91.77311617685865
1069,2020-02-24,89.96808910525571
1070,2020-02-25,88.07548382530275
1071,2020-02-26,86.09567290958859
1072,2020-02-27,84.03096327781483
1073,2020-02-28,81.88572832572879
1074,2020-02-29,79.66648552690506
1075,2020-03-01,77.38191523374468
1076,2020-03-02,75.04281802944797
1077,2020-03-03,72.66200971333235
1078,2020-03-04,70.25415478898202
1079,2020-03-05,67.83554111721512
1080,2020-03-06,65.42380014164382
1081,2020-03-07,63.037578743225644
1082,2020-03-08,60.69617028233805
1083,2020-03-09,58.419113698722676
1084,2020-03-10,56.225770620479565
1085,2020-03-11,54.13489125017429
1086,2020-03-12,52.1641803228383
1087,2020-03-13,50.329874648768616
1088,2020-03-14,48.64634365446416
1089,2020-03-15,47.12572391663327
1090,2020-03-16,45.77759795620408
1091,2020-03-17,44.60872653827094
1092,2020-03-18,43.622842436000454
1093,2020-03-19,42.82051209511679
1094,2020-03-20,42.199069920816314
1095,2020-03-21,41.75262804666217
1096,2020-03-22,41.47216248588879
1097,2020-03-23,41.34567456258847
1098,2020-03-24,41.358424528595634
1099,2020-03-25,41.49323234642956
1100,2020-03-26,41.73083881265829
1101,2020-03-27,42.05031855987966
1102,2020-03-28,42.42953505492914
1103,2020-03-29,42.84562654595538
1104,2020-03-30,43.275511034687426
1105,2020-03-31,43.69639778785289
1106,2020-04-01,44.086292669722596
1107,2020-04-02,44.42448468387679
1108,2020-04-03,44.69200155451606
1109,2020-04-04,44.87202294499078
1110,2020-04-05,44.95024098361798
1111,2020-04-06,44.915159115670086
1112,2020-04-07,44.75832188966853
1113,2020-04-08,44.474470072783646
1114,2020-04-09,44.06161742601742
1115,2020-04-10,43.52104750263349
1116,2020-04-11,42.85723090772741
1117,2020-04-12,42.077665516834045
1118,2020-04-13,41.192644141481374
1119,2020-04-14,40.21495599532182
1120,2020-04-15,39.159530006349286
1121,2020-04-16,38.04302949281389
1122,2020-04-17,36.88340893359017
1123,2020-04-18,35.699444486230306
1124,2020-04-19,34.51025051322672
1125,2020-04-20,33.33479465451542
1126,2020-04-21,32.19142392509994
1127,2020-04-22,31.09741392489447
1128,2020-04-23,30.0685525351624
1129,2020-04-24,29.118768463539546
1130,2020-04-25,28.259813717028297
1131,2020-04-26,27.501007565943052
1132,2020-04-27,26.849047854363683
1133,2020-04-28,26.307893662199326
1134,2020-04-29,25.878721382022302
1135,2020-04-30,25.559954294088264
1136,2020-05-01,25.347363759856545
1137,2020-05-02,25.234238261653555
1138,2020-05-03,25.211614745074392
1139,2020-05-04,25.26856511884202
1140,2020-05-05,25.392529376821553
1141,2020-05-06,25.56968566492183
1142,2020-05-07,25.785346750788975
1143,2020-05-08,26.0243717878924
1144,2020-05-09,26.271582010130842
1145,2020-05-10,26.512169052810624
1146,2020-05-11,26.732084965289516
1147,2020-05-12,26.918403646572035
1148,2020-05-13,27.05964437571549
1149,2020-05-14,27.1460492948263
1150,2020-05-15,27.169808097866326
1151,2020-05-16,27.125224742041894
1152,2020-05-17,27.008822684428768
1153,2020-05-18,26.819386906044798
1154,2020-05-19,26.557942768554465
1155,2020-05-20,26.227673504664597
1156,2020-05-21,25.833779823070223
1157,2020-05-22,25.383286665978552
1158,2020-05-23,24.8848035495765
1159,2020-05-24,24.348246107722034
1160,2020-05-25,23.784527415920767
1161,2020-05-26,23.20522837197619
1162,2020-05-27,22.622256835299574
1163,2020-05-28,22.047505370147565
1164,2020-05-29,21.492517299065682
1165,2020-05-30,20.968170359200297
1166,2020-05-31,20.484386581652934
1167,2020-06-01,20.04987610579876
1168,2020-06-02,19.67192152562825
1169,2020-06-03,19.356208079141403
1170,2020-06-04,19.106703573823026
1171,2020-06-05,18.925590434571376
1172,2020-06-06,18.81325070974537
1173,2020-06-07,18.768303322122136
1174,2020-06-08,18.787691349449446
1175,2020-06-09,18.866815707083298
1176,2020-06-10,18.999710322726436
1177,2020-06-11,19.179252776266175
1178,2020-06-12,19.39740345633266
1179,2020-06-13,19.645465583580716
1180,2020-06-14,19.91435798637928
1181,2020-06-15,20.19489229740335
1182,2020-06-16,20.47804627261847
1183,2020-06-17,20.755225212335205
1184,2020-06-18,21.01850397550177
1185,2020-06-19,21.260842804610974
1186,2020-06-20,21.47627109445151
1187,2020-06-21,21.660034313465165
1188,2020-06-22,21.808700486801893
1189,2020-06-23,21.920223937849993
1190,2020-06-24,21.99396531958415
1191,2020-06-25,22.030668308071135
1192,2020-06-26,22.032394636969403
1193,2020-06-27,22.0024203851475
1194,2020-06-28,21.94509755311193
1195,2020-06-29,21.865685945307362
1196,2020-06-30,21.770161186854338
1197,2020-07-01,21.665005322336928
1198,2020-07-02,21.55698685499205
1199,2020-07-03,21.4529372772131
1200,2020-07-04,21.359531114955068
1201,2020-07-05,21.28307626336413
1202,2020-07-06,21.22932093928373
1203,2020-07-07,21.203282935055523
1204,2020-07-08,21.20910604962105
1205,2020-07-09,21.24994762486181
1206,2020-07-10,21.327900058478757
1207,2020-07-11,21.443948034249097
1208,2020-07-12,21.59796204225697
1209,2020-07-13,21.78872759301999
1210,2020-07-14,22.014008396939275
1211,2020-07-15,22.270640719600365
1212,2020-07-16,22.554655166770583
1213,2020-07-17,22.86142132965788
1214,2020-07-18,23.185810055805025
1215,2020-07-19,23.522367623349155
1216,2020-07-20,23.865495800162947
1217,2020-07-21,24.209631672045553
1218,2020-07-22,24.549421227031033
1219,2020-07-23,24.87988098091302
1220,2020-07-24,25.196542410988393
1221,2020-07-25,25.495574613815037
1222,2020-07-26,25.77388139627925
1223,2020-07-27,26.02916992071109
1224,2020-07-28,26.259989024062275
1225,2020-07-29,26.465736384966736
1226,2020-07-30,26.646634786763205
1227,2020-07-31,26.80367878370899
1228,2020-08-01,26.938554087562242
1229,2020-08-02,27.05353291940984
1230,2020-08-03,27.151349387193267
1231,2020-08-04,27.235059626284162
1232,2020-08-05,27.30789195671685
1233,2020-08-06,27.373092649816687
1234,2020-08-07,27.433773047467685
1235,2020-08-08,27.492763734613693
1236,2020-08-09,27.552481230511
1237,2020-08-10,27.61481224456614
1238,2020-08-11,27.68101995119428
1239,2020-08-12,27.751675994107817
1240,2020-08-13,27.826621057474597
1241,2020-08-14,27.90495586739529
1242,2020-08-15,27.985063443545613
1243,2020-08-16,28.06466234103742
1244,2020-08-17,28.140889541773205
1245,2020-08-18,28.21041060767384
1246,2020-08-19,28.269553729517003
1247,2020-08-20,28.314463426907214
1248,2020-08-21,28.341268906355527
1249,2020-08-22,28.346261490830653
1250,2020-08-23,28.32607511606467
1251,2020-08-24,28.27786366141664
1252,2020-08-25,28.199468855448394
1253,2020-08-26,28.08957267159269
1254,2020-08-27,27.947828503950625
1255,2020-08-28,27.77496597768696
1256,2020-08-29,27.572864987040912
1257,2020-08-30,27.344595445299504
1258,2020-08-31,27.09442024902584
1259,2020-09-01,26.827760072884086
1260,2020-09-02,26.551119788014127
1261,2020-09-03,26.27197749998752
1262,2020-09-04,25.998638395050097
1263,2020-09-05,25.740056728300807
1264,2020-09-06,25.505630348865992
1265,2020-09-07,25.304973101146786
1266,2020-09-08,25.14767123734762
1267,2020-09-09,25.04303059861227
1268,2020-09-10,24.999821748844642
1269,2020-09-11,25.026030461401326
1270,2020-09-12,25.128620955064576
1271,2020-09-13,25.31331904946113
1272,2020-09-14,25.584421965622546
1273,2020-09-15,25.944640845272584
1274,2020-09-16,26.39498122008933
1275,2020-09-17,26.934665652436358
1276,2020-09-18,27.56110162032028
1277,2020-09-19,28.269896464268882
1278,2020-09-20,29.054919888663818
1279,2020-09-21,29.908413153450283
1280,2020-09-22,30.821142743860825
1281,2020-09-23,31.782595005973686
1282,2020-09-24,32.78120702340834
1283,2020-09-25,33.804627921707684
1284,2020-09-26,34.840003855430126
1285,2020-09-27,35.874279187319274
1286,2020-09-28,36.894505832721094
1287,2020-09-29,37.888152433187074
1288,2020-09-30,38.84340495195986
1289,2020-10-01,39.74945045459286
1290,2020-10-02,40.59673624733088
1291,2020-10-03,41.37719718386812
1292,2020-10-04,42.084444800631566
1293,2020-10-05,42.71391297859986
1294,2020-10-06,43.262956026697424
1295,2020-10-07,43.73089640435144
