,full_date,pm
822,2019-06-27,13.037856613477889
823,2019-06-28,12.550042597105396
824,2019-06-29,16.657152745517187
825,2019-06-30,15.7802754488942
826,2019-07-01,13.480443808939016
827,2019-07-02,17.766303091125817
828,2019-07-03,21.518044666350225
829,2019-07-04,19.581472325122864
830,2019-07-05,22.123409063590437
831,2019-07-06,19.43297647910723
832,2019-07-07,15.943428666813736
833,2019-07-08,20.76948780509881
834,2019-07-09,14.41543097410593
835,2019-07-10,13.561963962694708
836,2019-07-11,24.09574314239269
837,2019-07-12,21.8692200824762
838,2019-07-13,21.68067343614823
839,2019-07-14,18.34864379611167
840,2019-07-15,21.806234308576755
841,2019-07-16,30.03465453019957
842,2019-07-17,31.03635040188004
843,2019-07-18,21.424072448257977
844,2019-07-19,18.78396705601349
845,2019-07-20,25.379917860410128
846,2019-07-21,25.296455118944127
847,2019-07-22,16.92566502022053
848,2019-07-23,48.14607991526077
849,2019-07-24,25.20460256581612
850,2019-07-25,15.67542468183021
851,2019-07-26,22.739250525593796
852,2019-07-27,53.45176432878496
853,2019-07-28,55.02743814218287
854,2019-07-29,41.0277853883509
855,2019-07-30,23.4051956732742
856,2019-07-31,21.537896088642537
857,2019-08-01,24.556031664858537
858,2019-08-02,18.353852442127675
859,2019-08-03,21.99513890293637
860,2019-08-04,25.5887007449147
861,2019-08-05,17.82414589384389
862,2019-08-06,20.86747622670816
863,2019-08-07,17.11357361337725
864,2019-08-08,21.022088544919587
865,2019-08-09,22.83966656088221
866,2019-08-10,16.216857331912585
867,2019-08-11,24.76240781588872
868,2019-08-12,27.10586342161485
869,2019-08-13,22.797294996079348
870,2019-08-14,18.1188796055388
871,2019-08-15,10.828536988235998
872,2019-08-16,22.05802094663574
873,2019-08-17,21.235797152926
874,2019-08-18,14.631803843729353
875,2019-08-19,20.202208163753276
876,2019-08-20,16.140162527584753
877,2019-08-21,19.3305904356613
878,2019-08-22,13.557085200351452
879,2019-08-23,18.60799522547611
880,2019-08-24,19.123619270452284
881,2019-08-25,20.721307226112327
882,2019-08-26,24.38750075342354
883,2019-08-27,19.7431742048691
884,2019-08-28,22.10086517013932
885,2019-08-29,21.49347128534412
886,2019-08-30,16.267240904151617
887,2019-08-31,14.26532059758332
888,2019-09-01,12.30535278658684
889,2019-09-02,16.786478242934017
890,2019-09-03,17.284087148429432
891,2019-09-04,13.150963368860006
892,2019-09-05,13.78224739341919
893,2019-09-06,11.63107990321837
894,2019-09-07,24.80919735192945
895,2019-09-08,31.14912977793485
896,2019-09-09,24.73724486480559
897,2019-09-10,8.5921967839799
898,2019-09-11,15.33769360865107
899,2019-09-12,20.0046238449754
900,2019-09-13,20.407863499840936
901,2019-09-14,34.38174752759851
902,2019-09-15,24.714082195178197
903,2019-09-16,11.68419307121694
904,2019-09-17,14.911856366144534
905,2019-09-18,21.90958446566516
906,2019-09-19,19.763390822328564
907,2019-09-20,23.924905802399064
908,2019-09-21,31.231412248326222
909,2019-09-22,26.27080039255636
910,2019-09-23,16.76239244677786
911,2019-09-24,24.006519996014053
912,2019-09-25,25.108980484222503
913,2019-09-26,25.584339360979666
914,2019-09-27,27.598624937546933
915,2019-09-28,26.47950575256276
916,2019-09-29,31.91679939137393
917,2019-09-30,29.42570587089489
918,2019-10-01,37.21377721545621
919,2019-10-02,25.12318572346529
920,2019-10-03,36.296300665287454
921,2019-10-04,41.26024675257808
922,2019-10-05,37.73552889268591
923,2019-10-06,48.85406681743381
924,2019-10-07,32.139305240516684
925,2019-10-08,24.16283021328283
926,2019-10-09,19.381705208090768
927,2019-10-10,20.69012047657773
928,2019-10-11,18.163482175844777
929,2019-10-12,31.251046813593707
930,2019-10-13,45.25122228858029
931,2019-10-14,29.076832659951812
932,2019-10-15,19.245182202012074
933,2019-10-16,33.14653739082501
934,2019-10-17,17.813129999083237
935,2019-10-18,29.88932997808104
936,2019-10-19,56.305313314807215
937,2019-10-20,37.93465861052666
938,2019-10-21,26.584163615833404
939,2019-10-22,44.04805549274848
940,2019-10-23,61.855793544460354
941,2019-10-24,43.319220833857216
942,2019-10-25,44.45241195558228
943,2019-10-26,63.99508533244802
944,2019-10-27,73.48270755588372
945,2019-10-28,41.6120155802239
946,2019-10-29,51.52357781069201
947,2019-10-30,62.37915230683477
948,2019-10-31,50.23521554284208
949,2019-11-01,57.48125658376108
950,2019-11-02,59.238328043945145
951,2019-11-03,83.08956504105238
952,2019-11-04,42.48106276994783
953,2019-11-05,19.74302146765712
954,2019-11-06,43.876203556264585
955,2019-11-07,52.4632390692592
956,2019-11-08,103.20518995324863
957,2019-11-09,94.19788275631946
958,2019-11-10,50.56895035701461
959,2019-11-11,26.50589140277179
960,2019-11-12,56.15593432178922
961,2019-11-13,70.24232613790626
962,2019-11-14,74.08398547910974
963,2019-11-15,53.68338958585672
964,2019-11-16,54.62566809992866
965,2019-11-17,121.99354709605304
966,2019-11-18,108.566710600923
967,2019-11-19,73.94736199306065
968,2019-11-20,52.640228538216526
969,2019-11-21,37.83698625182175
970,2019-11-22,47.13345412324481
971,2019-11-23,58.36109142452162
972,2019-11-24,108.54852615242228
973,2019-11-25,57.61904709916556
974,2019-11-26,52.98638949846636
975,2019-11-27,65.79843050623121
976,2019-11-28,73.58531208672953
977,2019-11-29,68.7240410195452
978,2019-11-30,82.75769349927691
979,2019-12-01,118.62849477450962
980,2019-12-02,103.4459251044968
981,2019-12-03,132.3939822094765
982,2019-12-04,92.87345889770684
983,2019-12-05,103.32486509916464
984,2019-12-06,50.96012685722505
985,2019-12-07,62.28258355882145
986,2019-12-08,109.7042620973316
987,2019-12-09,110.58723883584254
988,2019-12-10,96.10085462126894
989,2019-12-11,121.4899342266909
990,2019-12-12,127.94183885260028
991,2019-12-13,94.28644172817384
992,2019-12-14,71.32760132324634
993,2019-12-15,55.41341698410756
994,2019-12-16,78.65187450677777
995,2019-12-17,81.09189997983631
996,2019-12-18,92.36248523881738
997,2019-12-19,76.90301929286055
998,2019-12-20,47.65507022969675
999,2019-12-21,53.45361039472988
1000,2019-12-22,40.629745405235
1001,2019-12-23,69.38885009599645
1002,2019-12-24,91.57630090434266
1003,2019-12-25,123.55222072060631
1004,2019-12-26,129.54491866202994
1005,2019-12-27,117.20050683184414
1006,2019-12-28,155.9035181112546
1007,2019-12-29,151.70312034267604
1008,2019-12-30,92.9808167199996
1009,2019-12-31,69.94241248053737
1010,2020-01-01,107.90727416116604
1011,2020-01-02,73.84811800473663
1012,2020-01-03,65.9187401929547
1013,2020-01-04,133.4752193211256
1014,2020-01-05,117.88230144074724
1015,2020-01-06,108.54189749151018
1016,2020-01-07,108.28137331791962
1017,2020-01-08,90.67055003493122
1018,2020-01-09,78.85879087986636
1019,2020-01-10,95.64682277869714
1020,2020-01-11,141.63206807707667
1021,2020-01-12,106.12961272866194
1022,2020-01-13,67.69634780921668
1023,2020-01-14,65.40384880961872
1024,2020-01-15,117.50993745054348
1025,2020-01-16,54.07425981798795
1026,2020-01-17,106.50694869089916
1027,2020-01-18,124.40609680419422
1028,2020-01-19,104.4332579431536
1029,2020-01-20,64.6816102110513
1030,2020-01-21,129.85951037177696
1031,2020-01-22,124.48913038051316
1032,2020-01-23,128.34215647462057
1033,2020-01-24,68.63619312816672
1034,2020-01-25,73.00077102400832
1035,2020-01-26,63.78688822102087
1036,2020-01-27,99.29529953092552
1037,2020-01-28,37.758220173190026
1038,2020-01-29,80.25406371334363
1039,2020-01-30,101.20936778541652
1040,2020-01-31,95.23296053802662
1041,2020-02-01,129.90347066477997
1042,2020-02-02,177.39377945596203
1043,2020-02-03,143.81712900091094
1044,2020-02-04,47.3594615992624
1045,2020-02-05,63.38380036421032
1046,2020-02-06,90.81618531837717
1047,2020-02-07,108.05466073328468
1048,2020-02-08,77.63408766548385
1049,2020-02-09,64.53528241225142
1050,2020-02-10,46.141103961625376
1051,2020-02-11,39.656809995008885
1052,2020-02-12,74.4770206101768
1053,2020-02-13,40.49400049625698
1054,2020-02-14,47.59347346407735
1055,2020-02-15,58.49094298666565
1056,2020-02-16,42.7150422765762
1057,2020-02-17,54.56721289397538
1058,2020-02-18,54.68133475858255
1059,2020-02-19,49.13824718201349
1060,2020-02-20,81.13137665513636
1061,2020-02-21,91.114818464624
1062,2020-02-22,50.08625084925581
1063,2020-02-23,42.35599449956256
1064,2020-02-24,69.09718980127344
1065,2020-02-25,59.76133965690349
1066,2020-02-26,55.54386355754935
1067,2020-02-27,32.74694790542957
1068,2020-02-28,31.52907557534285
1069,2020-02-29,59.56656943577882
1070,2020-03-01,88.2926575838253
1071,2020-03-02,52.098705884612
1072,2020-03-03,34.303057404234046
1073,2020-03-04,52.24074388135934
1074,2020-03-05,60.325064586509896
1075,2020-03-06,29.453201574844798
1076,2020-03-07,28.63861405265717
1077,2020-03-08,54.16196374197056
1078,2020-03-09,65.32532821945674
1079,2020-03-10,42.2374440010763
1080,2020-03-11,37.70725604822092
1081,2020-03-12,54.9157853345448
1082,2020-03-13,54.76664802664941
1083,2020-03-14,53.1047305553779
1084,2020-03-15,66.6216810909472
1085,2020-03-16,48.38662755568048
1086,2020-03-17,32.54810569624942
1087,2020-03-18,36.221099344430506
1088,2020-03-19,39.17123168933279
1089,2020-03-20,46.86319223818526
1090,2020-03-21,43.82627957760468
1091,2020-03-22,22.28877622080432
1092,2020-03-23,31.477351737055137
1093,2020-03-24,22.100741056728445
1094,2020-03-25,38.12238734831293
1095,2020-03-26,47.75863435618509
1096,2020-03-27,71.10628484968184
1097,2020-03-28,45.8569511163956
1098,2020-03-29,31.20929006918826
1099,2020-03-30,43.89307555036407
1100,2020-03-31,46.62559144875471
1101,2020-04-01,37.37300831208379
1102,2020-04-02,22.44806196291064
1103,2020-04-03,41.74913010330655
1104,2020-04-04,40.01343452234048
1105,2020-04-05,31.015193395362704
1106,2020-04-06,27.12740962412224
1107,2020-04-07,30.959573458505027
1108,2020-04-08,29.98299172135499
1109,2020-04-09,19.5772287182056
1110,2020-04-10,30.288488629880327
1111,2020-04-11,55.24768160980301
1112,2020-04-12,38.65187135304696
1113,2020-04-13,26.14792360698292
1114,2020-04-14,22.855933814602523
1115,2020-04-15,12.709763333333337
1116,2020-04-16,31.76065882352941
1117,2020-04-17,45.57642352941178
1118,2020-04-18,18.345630625
1119,2020-04-19,25.251875
1120,2020-04-20,22.45647058823529
1121,2020-04-21,27.714117647058824
1122,2020-04-22,17.07764705882353
1123,2020-04-23,18.124117647058824
1124,2020-04-24,16.079444444444444
1125,2020-04-25,18.17166666666667
1126,2020-04-26,26.158947368421053
1127,2020-04-27,29.9575
1128,2020-04-28,15.883529411764703
1129,2020-04-29,12.316111111111107
1130,2020-04-30,11.475555555555555
1131,2020-05-01,13.65
1132,2020-05-02,28.494375
1133,2020-05-03,14.988235294117644
1134,2020-05-04,10.409444444444446
1135,2020-05-05,14.834117647058822
1136,2020-05-06,15.08
1137,2020-05-07,21.924666666666663
1138,2020-05-08,13.767499999999998
1139,2020-05-09,11.19
1140,2020-05-10,17.62375
1141,2020-05-11,12.36166666666667
1142,2020-05-12,15.98764705882353
1143,2020-05-13,15.299444444444443
1144,2020-05-14,17.308888888888887
1145,2020-05-15,11.335555555555551
1146,2020-05-16,29.619375000000005
1147,2020-05-17,20.59941176470588
1148,2020-05-18,22.027647058823533
1149,2020-05-19,12.699000000000002
1150,2020-05-20,15.686315789473682
1151,2020-05-21,20.97105263157895
1152,2020-05-22,13.465
1153,2020-05-23,16.25052631578947
1154,2020-05-24,14.516315789473683
1155,2020-05-25,13.007894736842104
1156,2020-05-26,19.215555555555557
1157,2020-05-27,11.956666666666663
1158,2020-05-28,37.16388888888889
1159,2020-05-29,10.13888888888889
1160,2020-05-30,11.274444444444445
1161,2020-05-31,12.02
1162,2020-06-01,15.363333333333332
1163,2020-06-02,8.890555555555556
1164,2020-06-03,13.256842105263155
1165,2020-06-04,12.027
1166,2020-06-05,18.30894736842105
1167,2020-06-06,11.886842105263158
1168,2020-06-07,15.895789473684207
1169,2020-06-08,15.692777777777776
1170,2020-06-09,13.088947368421053
1171,2020-06-10,12.53111111111111
1172,2020-06-11,12.4715
1173,2020-06-12,15.5375
1174,2020-06-13,20.4
1175,2020-06-14,17.357999999999997
1176,2020-06-15,14.554285714285712
1177,2020-06-16,10.11761904761905
1178,2020-06-17,8.65578947368421
1179,2020-06-18,12.915555555555557
1180,2020-06-19,12.294999999999998
1181,2020-06-20,17.337222222222223
1182,2020-06-21,20.29631578947368
1183,2020-06-22,23.017368421052637
1184,2020-06-23,15.220555555555556
1185,2020-06-24,9.454000000000002
1186,2020-06-25,19.494375
1187,2020-06-26,15.924666666666669
1188,2020-06-27,13.809333333333331
1189,2020-06-28,14.129230769230768
1190,2020-06-29,9.74357142857143
1191,2020-06-30,22.18533333333333
1192,2020-07-01,13.684375
1193,2020-07-02,13.498
1194,2020-07-03,9.81375
1195,2020-07-04,13.81125
1196,2020-07-05,18.03466666666667
1197,2020-07-06,11.89
1198,2020-07-07,10.23
1199,2020-07-08,16.244117647058825
1200,2020-07-09,16.728823529411763
1201,2020-07-10,13.216250000000002
1202,2020-07-11,16.3125
1203,2020-07-12,16.520000000000003
1204,2020-07-13,24.22823529411765
1205,2020-07-14,17.910588235294117
1206,2020-07-15,13.445555555555558
1207,2020-07-16,15.384210526315789
1208,2020-07-17,13.295789473684213
1209,2020-07-18,12.006111111111112
1210,2020-07-19,11.938333333333336
1211,2020-07-20,35.03722222222222
1212,2020-07-21,11.997222222222224
1213,2020-07-22,9.15277777777778
1214,2020-07-23,15.172941176470587
1215,2020-07-24,14.941764705882356
1216,2020-07-25,15.384117647058822
1217,2020-07-26,16.346470588235295
1218,2020-07-27,11.803333333333336
1219,2020-07-28,10.819444444444445
1220,2020-07-29,8.348888888888888
1221,2020-07-30,12.329444444444444
1222,2020-07-31,22.654444444444444
1223,2020-08-01,15.862777777777776
1224,2020-08-02,15.734444444444442
1225,2020-08-03,12.96222222222222
1226,2020-08-04,13.137222222222224
1227,2020-08-05,13.346111111111112
1228,2020-08-06,39.16470588235296
1229,2020-08-07,46.32388888888889
1230,2020-08-08,22.988235294117644
1231,2020-08-09,16.23588235294118
1232,2020-08-10,9.923684210526316
1233,2020-08-11,57.316500000000005
1234,2020-08-12,13.252777777777778
1235,2020-08-13,9.371666666666666
1236,2020-08-14,14.45
1237,2020-08-15,20.776842105263157
1238,2020-08-16,21.5275
1239,2020-08-17,17.18
1240,2020-08-18,16.023333333333333
1241,2020-08-19,11.616111111111111
1242,2020-08-20,16.241764705882353
1243,2020-08-21,10.697647058823533
1244,2020-08-22,18.261764705882356
1245,2020-08-23,20.779375
1246,2020-08-24,27.93647058823529
1247,2020-08-25,14.542999999999996
1248,2020-08-26,16.319499999999998
1249,2020-08-27,16.71263157894737
1250,2020-08-28,11.965000000000002
1251,2020-08-29,19.594210526315788
1252,2020-08-30,25.45684210526316
1253,2020-08-31,26.468947368421052
1254,2020-09-01,23.37
1255,2020-09-02,14.006842105263155
1256,2020-09-03,14.921052631578949
1257,2020-09-04,8.972105263157896
1258,2020-09-05,21.731052631578947
1259,2020-09-06,17.814210526315787
1260,2020-09-07,10.089473684210525
1261,2020-09-08,18.785789473684208
1262,2020-09-09,22.536666666666665
1263,2020-09-10,18.93411764705882
1264,2020-09-11,24.78055555555555
1265,2020-09-12,21.16294117647059
1266,2020-09-13,21.935
1267,2020-09-14,27.83705882352941
1268,2020-09-15,14.691052631578946
1269,2020-09-16,20.584705882352942
1270,2020-09-17,11.58529411764706
1271,2020-09-18,11.985882352941177
1272,2020-09-19,30.384117647058822
1273,2020-09-20,39.49631578947368
1274,2020-09-21,22.05157894736842
1275,2020-09-22,15.992105263157896
1276,2020-09-23,19.6625
1277,2020-09-24,15.504761904761908
1278,2020-09-25,18.35666666666667
1279,2020-09-26,25.688947368421047
1280,2020-09-27,33.22888888888889
1281,2020-09-28,33.397499999999994
1282,2020-09-29,25.859473684210528
1283,2020-09-30,25.4365
1284,2020-10-01,24.228421052631575
1285,2020-10-02,39.06749999999999
1286,2020-10-03,41.7957894736842
1287,2020-10-04,32.19444444444444
1288,2020-10-05,30.645
1289,2020-10-06,24.271666666666665
1290,2020-10-07,45.03952380952381
