,ds,y,unique_id
710,2020-05-11,14.030306428040735,2
711,2020-05-12,7.703629344822204,2
712,2020-05-13,2.115436822803993,2
713,2020-05-14,-4.309286667561533,2
714,2020-05-15,14.671889468308008,2
715,2020-05-16,-4.051413562839631,2
716,2020-05-17,-4.920010512990348,2
717,2020-05-18,-0.11616674129781401,2
718,2020-05-19,-3.378714042302132,2
719,2020-05-20,2.015420375579019,2
720,2020-05-21,3.4053082177980265,2
721,2020-05-22,11.737281564736193,2
722,2020-05-23,14.329799345829828,2
723,2020-05-24,18.997286672940636,2
724,2020-05-25,18.52840672414166,2
725,2020-05-26,-2.1427076952681965,2
726,2020-05-27,0.06027188962336005,2
727,2020-05-28,-7.22519519747236,2
728,2020-05-29,-3.101110098548446,2
729,2020-05-30,-7.711354776292827,2
730,2020-05-31,1.5365593593963727,2
731,2020-06-01,-0.5843276578490553,2
732,2020-06-02,10.869788710468729,2
733,2020-06-03,8.986011320678497,2
734,2020-06-04,7.216095721460899,2
735,2020-06-05,-9.65043738253231,2
736,2020-06-06,-0.8021827386662164,2
737,2020-06-07,3.2833931340500584,2
738,2020-06-08,9.365482056831599,2
739,2020-06-09,7.51669363100525,2
740,2020-06-10,0.8642675053129238,2
741,2020-06-11,0.5574340979600887,2
742,2020-06-12,-1.4332382879677859,2
743,2020-06-13,-1.7081164100852337,2
744,2020-06-14,-3.217630589520894,2
745,2020-06-15,8.414034440443423,2
746,2020-06-16,-3.319635643562897,2
747,2020-06-17,-10.870254626585732,2
748,2020-06-18,-4.8338126174849485,2
749,2020-06-19,11.31363852278236,2
750,2020-06-20,6.133851392355236,2
751,2020-06-21,3.7605953348175376,2
752,2020-06-22,6.4877139983059,2
753,2020-06-23,6.825372624859742,2
754,2020-06-24,11.77845138844993,2
755,2020-06-25,-0.36727546039898584,2
756,2020-06-26,0.5686367514902386,2
757,2020-06-27,-3.55846618998142,2
758,2020-06-28,-8.302516471736286,2
759,2020-06-29,1.33426915509113,2
760,2020-06-30,-19.37971390494091,2
761,2020-07-01,-16.262757754433263,2
762,2020-07-02,-1.0880481401623125,2
763,2020-07-03,-3.1652335573379418,2
764,2020-07-04,9.476473557888788,2
765,2020-07-05,-1.4855531542000833,2
766,2020-07-06,1.3367398228844678,2
767,2020-07-07,5.820002756297129,2
768,2020-07-08,-0.1415073961826856,2
769,2020-07-09,0.17500457080330634,2
770,2020-07-10,4.379451486541342,2
771,2020-07-11,0.9249938546307703,2
772,2020-07-12,-4.5126435235334945,2
773,2020-07-13,-0.5580027827127552,2
774,2020-07-14,-6.958248440660363,2
775,2020-07-15,-3.8634728712683444,2
776,2020-07-16,-3.4153267842777844,2
777,2020-07-17,7.702203558026445,2
778,2020-07-18,5.184520039911938,2
779,2020-07-19,11.147985256100942,2
780,2020-07-20,21.864298258110836,2
781,2020-07-21,9.525103488588027,2
782,2020-07-22,11.581976792460068,2
783,2020-07-23,1.8832917561572557,2
784,2020-07-24,17.23473075253756,2
785,2020-07-25,18.44077056938934,2
786,2020-07-26,9.792729389201014,2
787,2020-07-27,8.27460639349755,2
788,2020-07-28,-2.835551100683478,2
789,2020-07-29,-11.48085873417126,2
790,2020-07-30,-18.105751131330287,2
791,2020-07-31,-0.6260365813245379,2
792,2020-08-01,3.5533732898063057,2
793,2020-08-02,13.377693210919137,2
794,2020-08-03,21.21212117221408,2
795,2020-08-04,11.96025195489215,2
796,2020-08-05,6.232613958519016,2
797,2020-08-06,0.6105237245548274,2
798,2020-08-07,8.31278216846875,2
799,2020-08-08,9.592068893312053,2
800,2020-08-09,7.346932879477706,2
801,2020-08-10,18.228917763442904,2
802,2020-08-11,8.085964073111706,2
803,2020-08-12,-0.023780789002945113,2
804,2020-08-13,-1.6747529984954959,2
805,2020-08-14,11.729820296691184,2
806,2020-08-15,11.778546510273717,2
807,2020-08-16,4.353934548264242,2
808,2020-08-17,5.645159386000692,2
809,2020-08-18,-8.545447614231808,2
810,2020-08-19,9.053031937844676,2
811,2020-08-20,7.678770434000647,2
812,2020-08-21,8.814324541813168,2
813,2020-08-22,16.62050453373991,2
814,2020-08-23,5.3157915245500895,2
815,2020-08-24,11.739075374136728,2
816,2020-08-25,4.243299910986419,2
817,2020-08-26,-1.0653839003908274,2
818,2020-08-27,-5.261123469877909,2
819,2020-08-28,11.228233439797771,2
820,2020-08-29,-3.8141383601463517,2
821,2020-08-30,-11.952282802730561,2
822,2020-08-31,-0.7042513170237221,2
823,2020-09-01,2.6531973139543084,2
824,2020-09-02,5.740133331911,2
825,2020-09-03,-3.4701815903938886,2
826,2020-09-04,16.216713776312066,2
827,2020-09-05,-3.797103234354445,2
828,2020-09-06,5.497892773785686,2
829,2020-09-07,9.1313950575192,2
830,2020-09-08,4.893624829594103,2
831,2020-09-09,-7.209729362917528,2
832,2020-09-10,-14.685923375501094,2
833,2020-09-11,-15.823192384179258,2
834,2020-09-12,-19.909817685438323,2
835,2020-09-13,-24.411241430731778,2
836,2020-09-14,-10.966144175406107,2
837,2020-09-15,-2.558077802973024,2
838,2020-09-16,-9.406619492771881,2
839,2020-09-17,-14.469199537784785,2
840,2020-09-18,12.26198455074065,2
841,2020-09-19,10.774716017868727,2
842,2020-09-20,3.517461859581381,2
843,2020-09-21,28.3743109745917,2
844,2020-09-22,15.895080311965646,2
845,2020-09-23,15.069494599788577,2
846,2020-09-24,23.5788088672601,2
847,2020-09-25,14.476716279232374,2
848,2020-09-26,20.19314891514207,2
849,2020-09-27,4.694913504537574,2
850,2020-09-28,10.04513885237143,2
851,2020-09-29,5.769284644949526,2
852,2020-09-30,6.653701129739446,2
853,2020-10-01,5.546676599828039,2
854,2020-10-02,17.294451614749214,2
855,2020-10-03,5.593910359647779,2
856,2020-10-04,22.7385834940217,2
857,2020-10-05,21.2448739966439,2
858,2020-10-06,17.195041187506288,2
859,2020-10-07,17.20115388300422,2
